10	54.62	100.00
20	74.03	100.00
30	74.35	100.00
40	73.44	100.00
50	72.62	100.00
60	72.15	100.00
70	71.41	100.00
80	71.09	100.00
90	71.12	100.00
100	71.50	100.00
110	72.32	100.00
120	71.76	100.00
130	72.03	100.00
140	72.26	100.00
150	72.21	100.00
160	71.26	100.00
170	71.06	100.00
180	71.15	100.00
190	72.68	100.00
200	72.97	100.00
210	73.44	100.00
220	73.53	100.00
230	73.74	100.00
240	74.18	100.00
250	74.38	100.00
260	74.21	100.00
270	73.68	100.00
280	73.79	100.00
290	74.91	100.00
300	74.85	100.00
310	75.12	100.00
320	75.47	100.00
330	75.76	100.00
340	75.68	100.00
350	75.88	100.00
360	76.62	100.00
370	76.62	100.00
380	76.74	100.00
390	76.82	100.00
400	77.15	100.00
410	77.53	100.00
420	77.68	100.00
430	77.76	100.00
440	77.85	100.00
450	77.91	100.00
460	77.82	100.00
470	77.88	100.00
480	77.88	100.00
490	78.03	100.00
500	77.91	100.00
510	77.82	100.00
520	77.97	100.00
530	78.29	100.00
540	77.91	100.00
550	78.09	100.00
560	78.26	100.00
570	78.21	100.00
580	78.26	100.00
590	78.71	100.00
600	78.68	100.00
610	78.53	100.00
620	78.44	100.00
630	78.47	100.00
640	78.62	100.00
650	78.59	100.00
660	78.82	100.00
670	79.06	100.00
680	79.06	100.00
690	79.09	100.00
700	79.26	100.00
710	79.35	100.00
720	79.71	100.00
730	80.12	100.00
740	80.15	100.00
750	80.06	100.00
760	80.03	100.00
770	80.06	100.00
780	80.12	100.00
790	80.15	100.00
800	80.00	100.00
810	79.82	100.00
820	79.94	100.00
830	80.09	100.00
840	79.82	100.00
850	79.91	100.00
860	79.94	100.00
870	79.85	100.00
880	79.88	100.00
890	79.91	100.00
900	80.09	100.00
910	80.00	100.00
920	80.26	100.00
930	80.29	100.00
940	80.26	100.00
950	80.29	100.00
960	80.41	100.00
970	80.38	100.00
980	80.38	100.00
990	80.41	100.00
1000	80.56	100.00
1010	80.38	100.00
1020	80.35	100.00
1030	80.29	100.00
1040	80.29	100.00
1050	80.29	100.00
1060	80.29	100.00
1070	80.18	100.00
1080	80.18	100.00
1090	80.15	100.00
1100	80.12	100.00
1110	80.24	100.00
1120	80.21	100.00
1130	80.09	100.00
1140	80.24	100.00
1150	80.24	100.00
1160	80.26	100.00
1170	80.29	100.00
1180	80.09	100.00
1190	80.18	100.00
1200	80.29	100.00
1210	80.32	100.00
1220	80.41	100.00
1230	80.35	100.00
1240	80.44	100.00
1250	80.50	100.00
1260	80.38	100.00
1270	80.29	100.00
1280	80.29	100.00
1290	80.47	100.00
1300	80.38	100.00
1310	80.12	100.00
1320	80.12	100.00
1330	80.32	100.00
1340	80.38	100.00
1350	80.35	100.00
1360	80.38	100.00
1370	80.35	100.00
1380	80.24	100.00
1390	80.29	100.00
1400	80.26	100.00
1410	80.47	100.00
1420	80.56	100.00
1430	80.38	100.00
1440	80.47	100.00
1450	80.56	100.00
1460	80.71	100.00
1470	80.71	100.00
1480	80.76	100.00
1490	80.82	100.00
1500	80.85	100.00
1510	80.91	100.00
1520	80.94	100.00
1530	80.68	100.00
1540	80.68	100.00
1550	80.59	100.00
1560	80.59	100.00
1570	80.68	100.00
1580	80.65	100.00
1590	80.65	100.00
1600	80.65	100.00
1610	80.71	100.00
1620	80.74	100.00
1630	80.82	100.00
1640	80.79	100.00
1650	80.82	100.00
1660	80.82	100.00
1670	80.79	100.00
1680	80.76	100.00
1690	81.12	100.00
1700	81.15	100.00
1710	81.15	100.00
1720	81.24	100.00
1730	81.32	100.00
1740	81.24	100.00
1750	81.09	100.00
1760	81.06	100.00
1770	81.09	100.00
1780	81.12	100.00
1790	81.29	100.00
1800	81.41	100.00
1810	81.47	100.00
1820	81.47	100.00
1830	81.50	100.00
1840	81.53	100.00
1850	81.59	100.00
1860	81.74	100.00
1870	81.41	100.00
1880	81.38	100.00
1890	81.38	100.00
1900	81.50	100.00
1910	81.50	100.00
1920	81.59	100.00
1930	81.53	100.00
1940	81.56	100.00
1950	81.56	100.00
1960	81.68	100.00
1970	81.76	100.00
1980	81.74	100.00
1990	81.91	100.00
2000	81.91	100.00
2010	82.03	100.00
2020	82.06	100.00
2030	82.00	100.00
2040	82.00	100.00
2050	82.00	100.00
2060	82.18	100.00
2070	82.21	100.00
2080	82.24	100.00
2090	82.21	100.00
2100	82.12	100.00
2110	82.26	100.00
2120	82.29	100.00
2130	82.41	100.00
2140	82.35	100.00
2150	82.44	100.00
2160	82.44	100.00
2170	82.50	100.00
2180	82.47	100.00
2190	82.50	100.00
2200	82.56	100.00
2210	82.50	100.00
2220	82.44	100.00
2230	82.47	100.00
2240	82.44	100.00
2250	82.44	100.00
2260	82.41	100.00
2270	82.41	100.00
2280	82.41	100.00
2290	82.38	100.00
2300	82.35	100.00
2310	82.35	100.00
2320	82.38	100.00
2330	82.38	100.00
2340	82.35	100.00
2350	82.35	100.00
2360	82.41	100.00
2370	82.41	100.00
2380	82.41	100.00
2390	82.41	100.00
2400	82.35	100.00
2410	82.35	100.00
2420	82.21	100.00
2430	82.21	100.00
2440	82.24	100.00
2450	82.24	100.00
2460	82.26	100.00
2470	82.32	100.00
2480	82.47	100.00
2490	82.41	100.00
2500	82.41	100.00
2510	82.47	100.00
2520	82.41	100.00
2530	82.38	100.00
2540	82.56	100.00
2550	82.65	100.00
2560	82.65	100.00
2570	82.62	100.00
2580	82.74	100.00
2590	82.76	100.00
2600	82.88	100.00
2610	82.85	100.00
2620	82.85	100.00
2630	82.91	100.00
2640	82.91	100.00
2650	82.91	100.00
2660	83.03	100.00
2670	82.97	100.00
2680	82.94	100.00
2690	82.88	100.00
2700	82.88	100.00
2710	82.88	100.00
2720	82.91	100.00
2730	82.88	100.00
2740	82.88	100.00
2750	82.94	100.00
2760	82.94	100.00
2770	82.94	100.00
2780	82.94	100.00
2790	83.00	100.00
2800	83.06	100.00
2810	83.06	100.00
2820	83.09	100.00
2830	83.09	100.00
2840	83.00	100.00
2850	83.15	100.00
2860	83.15	100.00
2870	83.15	100.00
2880	83.18	100.00
2890	83.15	100.00
2900	83.18	100.00
2910	83.21	100.00
2920	83.26	100.00
2930	83.26	100.00
2940	83.26	100.00
2950	83.26	100.00
2960	83.35	100.00
2970	83.35	100.00
2980	83.50	100.00
2990	83.38	100.00
3000	83.47	100.00
3010	83.47	100.00
3020	83.47	100.00
3030	83.47	100.00
3040	83.56	100.00
3050	83.56	100.00
3060	83.59	100.00
3070	83.59	100.00
3080	83.68	100.00
3090	83.79	100.00
3100	83.85	100.00
3110	83.85	100.00
3120	83.88	100.00
3130	83.82	100.00
3140	83.71	100.00
3150	83.71	100.00
3160	83.71	100.00
3170	83.76	100.00
3180	83.91	100.00
3190	83.91	100.00
3200	83.91	100.00
3210	83.88	100.00
3220	83.91	100.00
3230	83.94	100.00
3240	84.12	100.00
3250	84.09	100.00
3260	84.09	100.00
3270	84.24	100.00
3280	84.24	100.00
3290	84.24	100.00
3300	84.26	100.00
3310	84.24	100.00
3320	84.24	100.00
3330	84.29	100.00
3340	84.44	100.00
3350	84.44	100.00
3360	84.47	100.00
3370	84.47	100.00
3380	84.53	100.00
3390	84.56	100.00
3400	84.62	100.00
3410	84.68	100.00
3420	84.65	100.00
3430	84.71	100.00
3440	84.71	100.00
3450	84.74	100.00
3460	84.79	100.00
3470	84.76	100.00
3480	84.74	100.00
3490	84.74	100.00
3500	84.79	100.00
3510	84.82	100.00
3520	84.85	100.00
3530	84.94	100.00
3540	84.88	100.00
3550	84.88	100.00
3560	84.94	100.00
3570	84.97	100.00
3580	85.12	100.00
3590	85.09	100.00
3600	84.91	100.00
3610	84.91	100.00
3620	84.91	100.00
3630	84.94	100.00
3640	84.82	100.00
3650	84.85	100.00
3660	84.82	100.00
3670	84.82	100.00
3680	84.79	100.00
3690	84.79	100.00
3700	84.74	100.00
3710	84.74	100.00
3720	84.79	100.00
3730	84.79	100.00
3740	84.79	100.00
3750	84.82	100.00
3760	84.82	100.00
3770	84.82	100.00
3780	84.88	100.00
3790	84.88	100.00
3800	84.91	100.00
3810	84.91	100.00
3820	84.91	100.00
3830	85.00	100.00
3840	85.00	100.00
3850	85.00	100.00
3860	84.97	100.00
3870	85.00	100.00
3880	85.09	100.00
3890	85.03	100.00
3900	85.06	100.00
3910	85.03	100.00
3920	85.06	100.00
3930	85.00	100.00
3940	85.06	100.00
3950	85.06	100.00
3960	85.06	100.00
3970	85.09	100.00
3980	85.09	100.00
3990	85.09	100.00
4000	85.09	100.00
4010	85.09	100.00
4020	85.09	100.00
4030	85.09	100.00
4040	85.15	100.00
4050	85.24	100.00
4060	85.24	100.00
4070	85.21	100.00
4080	85.24	100.00
4090	85.32	100.00
4100	85.32	100.00
4110	85.32	100.00
4120	85.35	100.00
4130	85.35	100.00
4140	85.35	100.00
4150	85.24	100.00
4160	85.24	100.00
4170	85.18	100.00
4180	85.18	100.00
4190	85.24	100.00
4200	85.24	100.00
4210	85.24	100.00
4220	85.24	100.00
4230	85.32	100.00
4240	85.32	100.00
4250	85.35	100.00
4260	85.35	100.00
4270	85.35	100.00
4280	85.29	100.00
4290	85.35	100.00
4300	85.35	100.00
4310	85.32	100.00
4320	85.38	100.00
4330	85.44	100.00
4340	85.44	100.00
4350	85.47	100.00
4360	85.47	100.00
4370	85.41	100.00
4380	85.44	100.00
4390	85.38	100.00
4400	85.35	100.00
4410	85.41	100.00
4420	85.41	100.00
4430	85.56	100.00
4440	85.56	100.00
4450	85.53	100.00
4460	85.50	100.00
4470	85.50	100.00
4480	85.50	100.00
4490	85.53	100.00
4500	85.62	100.00
4510	85.65	100.00
4520	85.71	100.00
4530	85.65	100.00
4540	85.65	100.00
4550	85.65	100.00
4560	85.65	100.00
4570	85.65	100.00
4580	85.65	100.00
4590	85.62	100.00
4600	85.65	100.00
4610	85.68	100.00
4620	85.68	100.00
4630	85.68	100.00
4640	85.74	100.00
4650	85.74	100.00
4660	85.79	100.00
4670	85.82	100.00
4680	85.91	100.00
4690	85.85	100.00
4700	85.85	100.00
4710	85.85	100.00
4720	85.85	100.00
4730	85.85	100.00
4740	85.85	100.00
4750	85.91	100.00
4760	85.91	100.00
4770	85.91	100.00
4780	85.97	100.00
4790	86.00	100.00
4800	86.03	100.00
4810	86.00	100.00
4820	86.12	100.00
4830	86.15	100.00
4840	86.15	100.00
4850	86.18	100.00
4860	86.18	100.00
4870	86.18	100.00
4880	86.21	100.00
4890	86.21	100.00
4900	86.21	100.00
4910	86.24	100.00
4920	86.26	100.00
4930	86.26	100.00
4940	86.26	100.00
4950	86.26	100.00
4960	86.26	100.00
4970	86.24	100.00
4980	86.24	100.00
4990	86.26	100.00
5000	86.29	100.00
5010	86.26	100.00
5020	86.26	100.00
5030	86.21	100.00
5040	86.24	100.00
5050	86.24	100.00
5060	86.35	100.00
5070	86.32	100.00
5080	86.32	100.00
5090	86.32	100.00
5100	86.35	100.00
5110	86.35	100.00
5120	86.35	100.00
5130	86.41	100.00
5140	86.38	100.00
5150	86.47	100.00
5160	86.47	100.00
5170	86.47	100.00
5180	86.50	100.00
5190	86.53	100.00
5200	86.53	100.00
5210	86.56	100.00
5220	86.59	100.00
5230	86.50	100.00
5240	86.50	100.00
5250	86.50	100.00
5260	86.62	100.00
5270	86.71	100.00
5280	86.76	100.00
5290	86.76	100.00
5300	86.76	100.00
5310	86.79	100.00
5320	86.82	100.00
5330	86.82	100.00
5340	86.82	100.00
5350	86.76	100.00
5360	86.82	100.00
5370	86.76	100.00
5380	86.76	100.00
5390	86.76	100.00
5400	86.76	100.00
5410	86.76	100.00
5420	86.76	100.00
5430	86.82	100.00
5440	86.82	100.00
5450	86.82	100.00
5460	86.88	100.00
5470	86.91	100.00
5480	86.91	100.00
5490	86.91	100.00
5500	86.91	100.00
5510	86.91	100.00
5520	86.91	100.00
5530	86.91	100.00
5540	86.97	100.00
5550	86.97	100.00
5560	86.97	100.00
5570	87.03	100.00
5580	87.00	100.00
5590	87.00	100.00
5600	87.00	100.00
5610	87.00	100.00
5620	87.00	100.00
5630	87.00	100.00
5640	87.00	100.00
5650	87.00	100.00
5660	86.94	100.00
5670	86.94	100.00
5680	86.94	100.00
5690	86.94	100.00
5700	86.94	100.00
5710	86.94	100.00
5720	86.94	100.00
5730	86.94	100.00
5740	86.94	100.00
5750	86.94	100.00
5760	86.94	100.00
5770	86.91	100.00
5780	86.91	100.00
5790	86.91	100.00
5800	86.91	100.00
5810	86.94	100.00
5820	86.97	100.00
5830	86.97	100.00
5840	86.97	100.00
5850	86.97	100.00
5860	87.03	100.00
5870	87.09	100.00
5880	87.09	100.00
5890	87.15	100.00
5900	87.18	100.00
5910	87.21	100.00
5920	87.21	100.00
5930	87.21	100.00
5940	87.21	100.00
5950	87.21	100.00
5960	87.29	100.00
5970	87.29	100.00
5980	87.29	100.00
5990	87.29	100.00
6000	87.29	100.00
6010	87.29	100.00
6020	87.29	100.00
6030	87.29	100.00
6040	87.32	100.00
6050	87.32	100.00
6060	87.32	100.00
6070	87.32	100.00
6080	87.44	100.00
6090	87.47	100.00
6100	87.47	100.00
6110	87.47	100.00
6120	87.47	100.00
6130	87.47	100.00
6140	87.50	100.00
6150	87.50	100.00
6160	87.50	100.00
6170	87.50	100.00
6180	87.50	100.00
6190	87.50	100.00
6200	87.50	100.00
6210	87.50	100.00
6220	87.50	100.00
6230	87.50	100.00
6240	87.50	100.00
6250	87.50	100.00
6260	87.50	100.00
6270	87.47	100.00
6280	87.50	100.00
6290	87.50	100.00
6300	87.56	100.00
6310	87.56	100.00
6320	87.56	100.00
6330	87.62	100.00
6340	87.62	100.00
6350	87.71	100.00
6360	87.71	100.00
6370	87.68	100.00
6380	87.65	100.00
6390	87.68	100.00
6400	87.68	100.00
6410	87.68	100.00
6420	87.65	100.00
6430	87.65	100.00
6440	87.65	100.00
6450	87.82	100.00
6460	87.85	100.00
6470	87.85	100.00
6480	87.85	100.00
6490	87.91	100.00
6500	87.91	100.00
6510	87.91	100.00
6520	87.91	100.00
6530	87.91	100.00
6540	87.91	100.00
6550	87.91	100.00
6560	87.97	100.00
6570	88.00	100.00
6580	88.00	100.00
6590	88.00	100.00
